source1_entity_id,true_match_count,candidate_count,hits,missed_target_ids
S1-37904849,2,300,2,
S1-355477874,2,300,2,
S1-780926653,4,300,4,
S1-318526146,2,300,2,
S1-573673337,8,177,8,
S1-302824426,4,300,4,
S1-183104723,3,300,3,
S1-298684125,4,300,4,
S1-721027425,3,300,3,
S1-620203509,3,300,3,
S1-666716572,5,300,4,S3-966935303
S1-99729617,0,300,0,
S1-530246260,4,300,4,
S1-233040896,3,300,3,
S1-895414832,2,300,2,
S1-400234380,6,300,6,
S1-737016612,3,300,3,
S1-446118103,6,300,6,
S1-924293542,7,300,6,S3-773335488
S1-139846427,5,300,5,
S1-685205463,3,300,3,
S1-910981059,5,300,5,
S1-875607924,6,300,5,S3-165014308
S1-639095788,3,300,3,
S1-650652397,6,300,6,
S1-843571862,6,300,6,
S1-60840510,4,300,4,
S1-621194285,3,300,3,
S1-583821374,1,300,1,
S1-955864759,6,300,6,
S1-409310853,4,300,4,
S1-39172817,0,300,0,
S1-484968507,0,300,0,
S1-519968880,6,300,6,
S1-69288459,5,130,5,
S1-317281509,1,300,1,
S1-229439099,3,300,3,
S1-466783719,4,300,4,
S1-667731431,4,300,4,
S1-230033819,6,300,6,
S1-39585873,3,300,3,
S1-740108133,1,300,1,
S1-443343549,4,300,4,
S1-111838211,5,300,5,
S1-201036584,6,300,6,
S1-592762455,3,300,3,
S1-836243525,1,300,1,
S1-541208510,3,300,3,
S1-644291932,6,300,6,
S1-993727257,4,300,4,
S1-535820601,5,300,5,
S1-170744096,2,277,2,
S1-311697734,4,300,4,
S1-8022853,4,300,4,
S1-143009607,2,300,2,
S1-637890566,6,300,5,S3-395180784
S1-20509095,3,300,3,
S1-965997144,1,300,0,S2-494756875
S1-600795684,2,300,2,
S1-60081320,2,300,2,
S1-640336259,0,300,0,
S1-802136711,4,300,4,
S1-986098030,5,300,5,
S1-133747899,5,300,5,
S1-741487546,6,300,6,
S1-892781918,5,300,4,S3-734202259
S1-3366785,5,300,5,
S1-499173495,5,300,5,
S1-442043299,4,281,4,
S1-823776141,4,300,4,
S1-966693732,4,300,4,
S1-219197225,2,300,2,
S1-465716089,6,300,6,
S1-164608818,5,300,5,
S1-107814312,4,300,4,
S1-275006736,3,300,3,
S1-525696388,5,300,5,
S1-866391932,3,300,3,
S1-595093658,3,291,3,
S1-113695034,6,300,6,
S1-547080046,6,300,6,
S1-419779799,3,300,2,S2-174817652
S1-59872581,3,300,3,
S1-750865093,3,300,3,
S1-169446328,4,300,3,S3-392950088
S1-23061910,3,300,3,
S1-625071348,4,300,4,
S1-816711298,3,300,3,
S1-934197430,1,300,1,
S1-852806890,3,300,3,
S1-467685447,3,300,3,
S1-718892370,0,124,0,
S1-215893944,4,300,4,
S1-968858828,3,300,3,
S1-319478292,3,300,3,
S1-705687665,2,300,2,
S1-386502098,3,300,3,
S1-830467108,6,300,6,
S1-81900775,0,300,0,
S1-145541951,2,300,2,
S1-164725600,3,300,3,
S1-646023994,2,300,2,
S1-493754288,0,300,0,
S1-740431615,5,300,5,
S1-209403456,3,300,2,S3-853916370
S1-432101148,5,300,5,
S1-151997193,5,300,5,
S1-202752064,3,300,3,
S1-581471600,5,300,5,
S1-25202494,2,300,2,
S1-119291050,5,300,5,
S1-882977890,2,300,2,
S1-644058594,4,300,4,
S1-522540335,5,300,4,S2-733372306
S1-393137198,4,300,4,
S1-653769325,3,300,3,
S1-762537893,4,300,4,
S1-4590223,3,300,3,
S1-821198504,2,300,2,
S1-352007428,4,300,4,
S1-135675920,4,300,4,
S1-528765047,2,300,2,
S1-407715048,5,300,5,
S1-233770342,6,300,6,
S1-450430886,3,300,3,
S1-181263174,5,84,5,
S1-778148270,3,300,3,
S1-222510824,4,300,4,
S1-428100708,3,300,3,
S1-949834040,5,300,5,
S1-995362751,3,300,3,
S1-149182736,3,300,2,S2-585002693
S1-771598660,7,300,7,
S1-859783990,3,300,3,
S1-414963073,3,300,3,
S1-770287693,2,300,2,
S1-214911202,4,300,4,
S1-260535941,3,300,3,
S1-156114031,2,300,2,
S1-209275738,3,300,3,
S1-818871229,3,300,3,
S1-179042308,3,300,3,
S1-850703267,6,300,6,
S1-714418349,4,300,4,
S1-862139625,3,300,3,
S1-548097662,2,300,2,
S1-622233374,4,300,4,
S1-489414865,3,300,3,
S1-212033487,5,300,5,
S1-398180072,3,300,3,
S1-496614553,5,300,5,
S1-897410023,2,300,2,
S1-889413839,2,300,2,
S1-314443457,4,300,4,
S1-941754495,4,300,4,
S1-581518431,3,300,3,
S1-684957483,1,300,1,
S1-168598138,2,300,2,
S1-213454370,2,300,2,
S1-106721509,3,300,3,
S1-465649452,3,300,3,
S1-477511485,2,300,2,
S1-202865314,0,300,0,
S1-859581634,3,300,3,
S1-895787085,2,300,2,
S1-563715592,4,300,4,
S1-483155105,3,200,3,
S1-681669222,2,300,2,
S1-942245885,4,300,4,
S1-493936399,7,300,7,
S1-684544666,0,224,0,
S1-809629047,6,300,6,
S1-748000146,0,300,0,
S1-270558179,4,179,4,
S1-283954450,0,300,0,
S1-678651368,5,300,5,
S1-878354329,4,300,4,
S1-704750627,3,300,3,
S1-771454131,2,300,2,
S1-709725023,3,300,3,
S1-302702997,5,300,5,
S1-387071413,3,300,3,
S1-642053095,2,300,2,
S1-88174970,3,300,3,
S1-58596545,0,300,0,
S1-224885340,3,300,3,
S1-595774737,4,277,4,
S1-398255201,1,300,1,
S1-841967551,3,300,3,
S1-867764647,4,300,4,
S1-430516213,3,300,3,
S1-666949960,6,300,6,
S1-636032831,4,300,4,
S1-223706301,6,300,6,
S1-387101714,5,143,5,
S1-367976694,5,300,5,
S1-833838171,4,100,4,
S1-600928744,4,300,4,
S1-968948276,1,300,1,
S1-13596476,4,300,4,
S1-980461560,4,300,4,
S1-801534476,4,300,4,
S1-5513981,5,300,5,
S1-239641445,4,178,4,
S1-357911536,5,300,5,
S1-872409808,4,300,4,
S1-830025607,1,300,1,
S1-985411928,5,300,5,
S1-645209873,1,300,1,
S1-672728641,2,300,2,
S1-961077956,1,300,1,
S1-915575596,3,300,3,
S1-50471386,2,300,2,
S1-842034793,5,300,5,
S1-327391859,9,300,9,
S1-924845352,2,300,2,
S1-100988618,4,300,4,
S1-267860091,7,300,7,
S1-309986689,4,300,3,S2-901756334
S1-465676161,2,300,2,
S1-496261670,4,300,3,S3-688638027
S1-804027335,4,300,4,
S1-242675336,2,300,2,
S1-368239326,6,300,6,
S1-841657101,4,300,4,
S1-62414539,2,300,2,
S1-265856467,3,135,3,
S1-804291189,4,300,4,
S1-589731625,4,300,4,
S1-238239622,3,300,3,
S1-486238673,5,300,5,
S1-83759806,4,300,4,
S1-226673411,4,300,4,
S1-560029129,5,300,5,
S1-850799298,3,300,3,
S1-226995982,3,300,3,
S1-996969135,3,300,3,
S1-831757835,3,300,3,
S1-861129705,4,300,4,
S1-935168937,7,300,6,S2-264992656
S1-807721755,5,300,3,"S2-338075411,S3-300091576"
S1-378014469,8,300,8,
S1-194032173,6,300,6,
S1-124857224,5,300,5,
S1-943835527,4,300,4,
S1-191500291,1,300,1,
S1-695172061,3,300,3,
S1-378024427,3,300,3,
S1-864825840,2,63,2,
S1-192547440,4,300,4,
S1-124541989,3,300,3,
S1-384679335,5,300,5,
S1-718472912,3,300,3,
S1-749399756,1,300,1,
S1-224232599,5,300,5,
S1-795485611,4,300,3,S2-925725028
S1-309958216,5,300,5,
S1-389257664,0,300,0,
S1-648350223,7,300,7,
S1-909873281,3,300,3,
S1-948054010,3,300,3,
S1-129417230,2,300,2,
S1-9872877,2,251,2,
S1-204860178,5,300,5,
S1-37191043,3,300,3,
S1-808590906,2,300,2,
S1-800247580,3,182,3,
S1-884512342,4,300,4,
S1-414300279,4,300,4,
S1-657425224,3,300,3,
S1-190454109,3,300,3,
S1-104999627,4,300,4,
S1-95582868,3,300,3,
S1-655647231,3,300,3,
S1-81265823,5,300,5,
S1-563227084,5,300,5,
S1-482306444,5,300,5,
S1-498334490,6,300,6,
S1-479777184,4,300,4,
S1-965925578,3,300,3,
S1-557143248,1,300,1,
S1-975664478,2,300,2,
S1-295697086,6,270,6,
S1-200286971,3,300,3,
S1-209669489,3,300,3,
S1-151991325,4,300,4,
S1-6543850,2,300,2,
S1-254674002,5,300,5,
S1-745619378,7,300,7,
S1-522321562,7,277,7,
S1-564786213,3,300,3,
S1-329506422,1,300,1,
S1-692204304,6,300,6,
S1-531874826,3,300,3,
S1-814684018,5,300,5,
S1-567022050,5,106,5,
S1-421699163,2,300,2,
S1-303055748,1,300,1,
S1-902469435,2,300,2,
S1-107771083,1,171,1,
S1-930349544,5,300,5,
S1-728331971,5,300,5,
S1-495053687,6,300,6,
S1-450888574,4,300,4,
S1-912318332,2,300,2,
S1-645758988,6,300,6,
S1-574132612,5,300,5,
S1-711041680,4,300,3,S2-832061430
S1-852457568,4,300,3,S3-420531484
S1-659710018,6,300,6,
S1-822671127,1,300,1,
S1-794984832,4,300,4,
S1-31080866,3,300,2,S3-21290480
S1-108377091,3,300,3,
S1-805727156,3,300,3,
S1-86850956,2,300,2,
S1-392981657,4,300,4,
S1-220010124,3,300,3,
S1-671782913,6,300,6,
S1-602477317,3,204,3,
S1-759556349,3,300,3,
S1-709413538,3,300,3,
S1-827077753,3,300,3,
S1-873474950,5,300,5,
S1-756883835,2,300,2,
S1-54877130,5,300,5,
S1-274923583,6,300,6,
S1-106586853,2,261,2,
S1-447499570,2,300,2,
S1-130771860,1,300,1,
S1-480948454,3,300,3,
S1-739227616,2,300,2,
S1-652788560,6,300,6,
S1-744938963,2,300,2,
S1-41309411,2,300,2,
S1-486182711,5,300,5,
S1-508313303,8,300,4,"S3-160884020,S3-782566199,S3-857599222,S3-962266999"
S1-971786339,0,300,0,
S1-135525579,5,300,5,
S1-2967524,3,300,2,S2-911935388
S1-603845616,6,300,6,
S1-514060404,2,300,2,
S1-387695850,2,300,2,
S1-369146392,3,300,3,
S1-231179146,3,300,3,
S1-280220537,4,300,4,
S1-974736160,4,300,4,
S1-256116408,4,300,4,
S1-901519400,4,300,4,
S1-127626373,3,135,3,
S1-61683692,2,300,2,
S1-547962142,3,300,3,
S1-885980578,5,300,5,
S1-548527433,2,300,2,
S1-244709361,6,300,6,
S1-116745628,4,300,4,
S1-982326730,5,300,5,
S1-326874886,4,300,3,S2-506790021
S1-873863420,3,300,3,
S1-175460810,2,300,2,
S1-884014325,5,300,5,
S1-118184480,3,300,3,
S1-565852293,3,300,3,
S1-875392811,7,300,7,
S1-393332656,2,300,2,
S1-709464724,2,300,2,
S1-675544418,1,300,1,
S1-646814673,4,300,4,
S1-927681009,2,300,2,
S1-644192996,5,300,5,
S1-755713120,1,300,1,
S1-167545798,1,300,1,
S1-604573343,4,300,4,
S1-825134679,8,300,8,
S1-980468277,2,300,2,
S1-839116509,2,300,2,
S1-529654140,2,300,2,
S1-565039681,3,300,3,
S1-287233512,7,300,7,
S1-124290278,5,300,4,S2-618751582
S1-730874883,0,300,0,
S1-216216808,3,300,3,
S1-810839894,3,300,3,
S1-386918007,5,300,5,
S1-619795493,2,300,2,
S1-441423370,5,300,5,
S1-782375917,1,300,1,
S1-963422681,3,255,3,
S1-330839260,3,300,3,
S1-325157816,4,300,4,
S1-30885622,5,300,5,
S1-153981855,3,300,3,
S1-738326240,4,300,4,
S1-226352161,3,300,3,
S1-21583311,5,266,5,
S1-505853811,4,300,4,
S1-235000718,5,300,5,
S1-28957864,2,291,2,
S1-720477357,2,300,2,
S1-123726998,5,300,5,
S1-222516903,0,300,0,
S1-268715248,2,300,2,
S1-508490546,3,300,3,
S1-791289635,5,300,5,
S1-33757382,2,300,2,
S1-877498684,6,300,6,
S1-19320741,2,300,2,
S1-885802462,1,300,1,
S1-37306530,1,300,0,S2-270389424
S1-403679471,0,300,0,
S1-879372889,4,300,4,
S1-972559053,2,300,2,
S1-191780458,7,300,6,S2-966784724
S1-291595347,7,300,7,
S1-989893213,6,300,6,
S1-126848183,4,300,4,
S1-455138064,2,282,2,
S1-616038949,0,243,0,
S1-300353158,3,300,3,
S1-307731218,2,300,2,
S1-66839755,4,300,4,
S1-194445268,2,300,2,
S1-712549612,5,300,5,
S1-196345489,2,300,2,
S1-841812052,3,300,3,
S1-846890465,3,300,3,
S1-862425573,3,300,3,
S1-584900641,5,300,5,
S1-359559381,2,300,2,
S1-728905217,2,300,2,
S1-149024193,2,300,2,
S1-553719103,3,300,3,
S1-293401178,5,300,5,
S1-225465820,4,300,4,
S1-596107082,0,300,0,
S1-652593138,2,272,2,
S1-992170890,4,300,4,
S1-443062536,4,300,4,
S1-556014281,4,300,4,
S1-260957737,1,300,1,
S1-598079423,3,300,3,
S1-710333639,4,300,4,
S1-434037013,3,300,3,
S1-121670354,0,266,0,
S1-222869089,2,69,2,
S1-839707461,4,300,4,
S1-282800903,4,300,4,
S1-891467754,5,148,5,
S1-585695434,3,300,3,
S1-867052013,7,300,7,
S1-92997639,5,300,5,
S1-963604723,8,300,8,
S1-9813951,4,300,4,
S1-837298001,3,300,3,
S1-931037019,0,300,0,
S1-99274453,4,300,4,
S1-188859137,0,300,0,
S1-472571859,7,300,7,
S1-630211216,2,300,2,
S1-116230471,3,300,2,S2-79109972
S1-882655023,3,300,3,
S1-262993467,3,90,3,
S1-278889065,5,300,4,S3-511457357
S1-240764509,3,300,3,
S1-589926931,2,300,2,
S1-259352783,2,300,2,
S1-174221221,4,300,4,
S1-37552953,2,300,2,
S1-818594314,2,300,2,
S1-820785441,3,300,3,
S1-850668032,3,300,3,
S1-115172254,0,289,0,
S1-609919294,6,300,6,
S1-874711468,3,300,3,
S1-805714329,4,300,4,
S1-19527663,3,300,3,
S1-502508355,2,300,2,
S1-21505263,1,300,0,S2-319042710
S1-205381743,4,300,4,
S1-523104296,0,300,0,
S1-910793119,2,300,2,
S1-241574926,3,58,3,
S1-609152951,4,300,4,
S1-273382585,1,300,1,
S1-185340571,2,300,2,
S1-536626559,3,300,3,
S1-579495883,3,300,3,
S1-535082433,3,201,3,
S1-492473821,4,300,4,
S1-743602909,4,300,4,
S1-953152812,6,300,6,
S1-576908370,5,91,5,
S1-926758259,6,300,6,
S1-577911319,2,300,2,
S1-304913853,3,300,3,
S1-179419783,3,300,3,
S1-231679550,3,300,3,
S1-22691740,6,300,6,
S1-188148691,3,300,3,
S1-99927554,4,300,4,
S1-740264616,1,300,1,
S1-160745069,3,300,3,
S1-66582259,3,300,3,
S1-264424530,4,300,4,
S1-344676491,2,300,2,
S1-132470894,4,300,4,
S1-594812427,3,300,3,
S1-332660976,7,300,4,"S3-264425464,S3-737651618,S3-867528517"
S1-753332711,4,300,4,
S1-365084561,2,300,2,
S1-691569275,5,300,5,
S1-548683013,2,300,2,
S1-654751763,5,197,5,
S1-801762718,0,300,0,
S1-472173408,3,300,3,
S1-247055753,7,300,7,
S1-909001645,3,300,3,
S1-41739031,4,300,3,S3-606464313
S1-164092747,3,300,3,
S1-421628999,6,300,6,
S1-72903216,6,300,6,
S1-326832172,4,300,4,
S1-387401523,3,300,3,
S1-873069561,3,300,3,
S1-462553786,7,300,7,
S1-781131438,3,300,3,
S1-732829907,6,297,6,
S1-127376119,4,300,4,
S1-819157987,5,300,5,
S1-351488469,2,300,2,
S1-898208781,4,300,4,
S1-391583108,4,300,4,
S1-12561846,5,300,5,
S1-314431050,3,300,3,
S1-737679255,4,300,4,
S1-653035525,3,300,3,
S1-130458963,1,300,1,
S1-60524143,3,300,3,
S1-167633288,3,300,3,
S1-517539718,4,300,4,
S1-698840747,2,300,1,S3-629971788
S1-626205708,4,300,4,
S1-163024957,0,300,0,
S1-510612962,3,300,3,
S1-292152263,2,300,2,
S1-710102543,4,300,1,"S3-536416262,S3-949321424,S3-978643845"
S1-626435239,5,271,5,
S1-660989818,1,300,1,
S1-985505919,3,300,3,
S1-640968555,3,300,3,
S1-559594669,4,300,4,
S1-972525171,4,300,4,
S1-872113107,2,245,2,
S1-104898631,3,135,3,
S1-734225391,3,300,3,
S1-166756708,2,300,2,
S1-112550932,1,300,1,
S1-399009366,4,300,4,
S1-690654622,3,300,3,
S1-428412106,5,300,5,
S1-566999009,1,300,1,
S1-334971393,5,300,5,
S1-536246936,3,300,3,
S1-658498798,2,300,2,
S1-276561270,4,300,3,S3-904007166
S1-304064684,0,300,0,
S1-385104748,5,300,5,
S1-482027578,3,300,3,
S1-631832479,5,300,5,
S1-950135556,0,300,0,
S1-381736722,5,300,5,
S1-95840922,6,300,6,
S1-460018376,4,300,4,
S1-682588420,5,300,5,
S1-79321472,0,300,0,
S1-47400753,3,300,3,
S1-92518459,4,300,4,
S1-424576723,4,300,4,
S1-155376568,2,300,2,
S1-827793040,4,300,4,
S1-98453772,0,300,0,
S1-48792158,2,300,2,
S1-230931708,4,300,4,
S1-748938307,6,300,6,
S1-272103974,3,300,3,
S1-587033450,4,300,4,
S1-420382618,6,300,6,
S1-343429543,3,300,3,
S1-178361423,0,300,0,
S1-531867323,2,300,2,
S1-835244524,1,300,1,
S1-985376520,3,300,3,
S1-498708871,3,184,3,
S1-615461696,4,300,4,
S1-381473166,4,300,4,
S1-53667695,4,300,4,
S1-96319536,3,279,3,
S1-57511915,4,300,4,
S1-449105208,4,300,4,
S1-482931255,1,300,1,
S1-299581350,2,300,2,
S1-353491489,1,300,1,
S1-732929819,6,300,6,
S1-339886519,1,300,1,
S1-722645716,2,233,2,
S1-179325886,7,300,7,
S1-801183272,5,300,5,
S1-203932118,2,208,2,
S1-999295700,3,300,3,
S1-567904336,4,300,4,
S1-211026489,2,300,2,
S1-216294144,6,300,6,
S1-562647644,7,300,7,
S1-869507609,2,300,2,
S1-954916781,3,300,3,
S1-134437101,3,300,2,S3-645739860
S1-455452610,4,300,4,
S1-364993810,4,300,4,
S1-650803790,3,300,3,
S1-433230296,8,300,7,S2-916842044
S1-760956378,5,300,5,
S1-387491469,6,300,6,
S1-438165182,4,300,4,
S1-231077399,0,300,0,
S1-627878845,5,300,5,
S1-36746193,5,300,5,
S1-925372292,3,300,3,
S1-659208776,2,300,2,
S1-103950489,5,300,5,
S1-279699464,5,300,5,
S1-906413359,4,300,4,
S1-354269132,2,300,2,
S1-840715433,6,300,6,
S1-100167364,2,300,2,
S1-126642779,4,300,4,
S1-857184136,2,300,2,
S1-467569620,3,300,3,
S1-598604749,0,300,0,
S1-442883451,4,300,4,
S1-697715877,6,300,6,
S1-569394601,6,300,6,
S1-965112901,3,300,3,
S1-741517324,5,300,5,
S1-94860769,4,300,4,
S1-112823513,3,300,3,
S1-655930916,5,300,4,S3-746144623
S1-135821316,4,300,4,
S1-896380106,4,300,4,
S1-504996071,6,300,6,
S1-526306189,3,300,3,
S1-781562948,4,300,4,
S1-30682298,4,300,4,
S1-120141886,2,300,2,
S1-413902515,1,300,1,
S1-898701502,6,300,6,
S1-810922135,1,300,1,
S1-111858049,4,300,4,
S1-548770307,2,300,2,
S1-389864672,3,215,3,
S1-126634253,4,300,4,
S1-937638022,4,300,4,
S1-995836132,4,300,4,
S1-187197421,4,300,4,
S1-943996802,2,300,2,
S1-159940332,3,300,3,
S1-3460098,3,300,3,
S1-870945835,5,300,5,
S1-78803129,5,300,5,
S1-921054528,4,300,4,
S1-244400551,2,300,2,
S1-743840964,4,47,4,
S1-845514095,3,300,3,
S1-63976658,5,300,5,
S1-272928410,2,300,2,
S1-990110915,2,300,2,
S1-100073585,3,300,3,
S1-964438792,2,300,2,
S1-690315762,0,300,0,
S1-581313907,0,300,0,
S1-274802835,4,300,4,
S1-538454888,4,300,4,
S1-440478672,4,300,4,
S1-890964558,4,300,4,
S1-412254856,2,300,2,
S1-666530498,3,81,3,
S1-278236334,0,300,0,
S1-109888192,2,300,2,
S1-365927702,4,300,4,
S1-838382371,5,300,3,"S3-117219761,S3-488693504"
S1-871696651,5,300,5,
S1-33553953,4,300,4,
S1-981273247,3,300,3,
S1-718601758,3,300,3,
S1-207831001,4,300,4,
S1-201587792,2,300,2,
S1-661916395,2,123,2,
S1-126639500,4,300,4,
S1-168586032,4,300,4,
S1-299704635,3,300,3,
S1-716390940,4,300,4,
S1-501624566,6,300,6,
S1-98021822,4,300,4,
S1-709754055,1,300,1,
S1-904628963,3,300,3,
S1-880655124,3,300,3,
S1-18193911,5,300,5,
S1-350429071,0,300,0,
S1-797302888,4,130,4,
S1-636342042,3,300,3,
S1-363776917,3,300,3,
S1-384616634,3,300,3,
S1-935419644,3,300,3,
S1-294408485,2,300,2,
S1-388190521,5,300,5,
S1-214704509,3,300,3,
S1-174620799,5,300,5,
S1-196667533,4,300,4,
S1-866962952,4,300,4,
S1-434608551,4,300,4,
S1-815138989,5,300,5,
S1-608783360,5,300,5,
S1-132349619,2,300,2,
S1-654153847,3,300,3,
S1-50386003,2,300,2,
S1-896263134,2,300,2,
S1-593145489,6,300,6,
S1-391467019,3,300,3,
S1-225850393,2,197,2,
S1-365018424,3,300,3,
S1-283583352,3,300,3,
S1-860611112,0,65,0,
S1-209894102,5,300,4,S3-130590028
S1-79988820,2,300,2,
S1-213150330,4,300,4,
S1-836467105,3,300,3,
S1-99447745,5,300,1,"S2-711329658,S3-222076633,S3-344619141,S3-673214462"
S1-20406942,1,148,1,
S1-115711469,4,86,4,
S1-371402477,6,300,6,
S1-244674103,3,300,3,
S1-733651753,6,300,6,
S1-490793968,1,300,1,
S1-926929008,2,300,2,
S1-654713438,8,300,8,
S1-169333916,4,300,4,
S1-319813809,3,300,3,
S1-954129726,3,300,3,
S1-606952077,4,300,4,
S1-16445018,7,300,7,
S1-603863559,2,300,2,
S1-759693533,5,300,5,
S1-997070724,2,300,2,
S1-683414499,4,300,4,
S1-196761719,2,80,2,
S1-331308213,0,300,0,
S1-608586500,5,300,5,
S1-295994797,4,300,4,
S1-570366263,4,300,2,"S2-761540897,S3-149021792"
S1-41005323,7,300,6,S2-38519720
S1-174857972,5,300,5,
S1-380130708,2,130,2,
S1-827224181,0,300,0,
S1-422261212,2,300,2,
S1-829552971,2,300,2,
S1-130372066,4,300,4,
S1-61233769,5,300,5,
S1-908449350,5,300,5,
S1-12844232,4,300,4,
S1-924002867,2,300,2,
S1-879104680,2,300,2,
S1-307651923,6,300,6,
S1-25033092,5,300,5,
S1-671345674,2,300,2,
S1-556905799,6,300,6,
S1-881205026,5,300,5,
S1-507137920,2,300,2,
S1-437738177,3,300,3,
S1-844214225,5,300,5,
S1-371566829,4,300,4,
S1-831433014,4,300,4,
S1-243857054,8,300,8,
S1-236122399,3,300,3,
S1-338107343,4,300,4,
S1-850858460,5,300,5,
S1-496814428,3,300,3,
S1-30230917,1,300,1,
S1-535061341,4,300,4,
S1-526538466,3,300,3,
S1-237187081,6,300,6,
S1-646586757,1,300,1,
S1-291331915,4,300,4,
S1-64027220,4,300,4,
S1-274899730,3,300,3,
S1-400949552,5,300,5,
S1-124144090,4,300,4,
S1-205092093,2,300,2,
S1-633435048,4,300,4,
S1-921288570,4,300,4,
S1-450419479,4,300,4,
S1-932354221,6,300,6,
S1-996223532,0,147,0,
S1-452027273,0,300,0,
S1-903187111,4,300,4,
S1-178006839,5,300,5,
S1-125731240,5,300,5,
S1-958499973,5,300,5,
S1-518014918,3,300,3,
S1-319948154,4,300,4,
S1-470942228,2,300,2,
S1-299944653,5,300,5,
S1-966922961,3,300,3,
S1-502289085,3,300,3,
S1-997577105,2,300,2,
S1-55788065,9,300,9,
S1-244186972,4,300,4,
S1-364276952,5,300,5,
S1-276693258,3,300,3,
S1-883673334,5,300,5,
S1-885088365,4,300,4,
S1-94458177,4,300,4,
S1-377372603,5,300,5,
S1-43248954,1,300,1,
S1-609131432,3,300,3,
S1-924299848,4,300,4,
S1-756985015,4,300,4,
S1-912510226,3,300,3,
S1-610654581,3,300,3,
S1-265965091,3,300,3,
S1-282995525,2,300,2,
S1-313695056,1,300,1,
S1-838627315,6,300,6,
S1-67431796,5,300,5,
S1-973816954,2,300,2,
S1-542550003,3,300,3,
S1-249626667,0,300,0,
S1-510944904,0,300,0,
S1-638403790,5,300,5,
S1-426149168,3,300,3,
S1-324908652,3,300,3,
S1-234222255,4,300,3,S2-54462189
S1-853413634,5,300,5,
S1-979857507,6,300,6,
S1-654731312,2,300,2,
S1-106850133,2,300,2,
S1-648630757,3,300,3,
S1-251247055,2,300,2,
S1-683931426,6,300,6,
S1-542161021,2,300,2,
S1-390718715,5,300,5,
S1-155932397,3,63,3,
S1-917766395,3,300,3,
S1-8941857,3,300,3,
S1-335923268,3,300,3,
S1-417672680,3,300,3,
S1-844310923,4,300,4,
S1-935273278,4,300,3,S2-17520318
S1-260922059,1,300,1,
S1-838874112,0,300,0,
S1-81524000,4,300,4,
S1-520226748,2,300,2,
S1-20073835,2,300,2,
S1-907389428,6,300,6,
S1-422950576,5,300,5,
S1-699274687,7,300,7,
S1-851868045,3,300,3,
S1-788517604,2,300,2,
S1-973004433,3,165,3,
S1-223191494,5,300,5,
S1-298674086,5,300,5,
S1-625839665,3,300,3,
S1-655966037,0,300,0,
S1-256965299,4,300,4,
S1-910962930,4,300,4,
S1-472807596,5,300,4,S3-368875026
S1-951118160,4,300,4,
S1-320196350,3,300,3,
S1-875783208,4,300,4,
S1-566211811,4,300,4,
S1-990384616,0,300,0,
S1-359871531,3,300,3,
S1-880693970,4,300,4,
S1-578222824,3,300,3,
S1-886139095,4,300,4,
S1-391187836,4,300,4,
S1-575353548,5,300,5,
S1-498252953,5,300,4,S2-844578673
S1-620583881,3,300,3,
S1-830894879,1,300,1,
S1-267350853,3,300,3,
S1-280604199,4,275,4,
S1-667294820,4,300,4,
S1-309568487,3,300,3,
S1-281449502,0,300,0,
S1-377191702,4,300,4,
S1-413122145,2,300,2,
S1-1276275,0,300,0,
S1-631732978,2,300,2,
S1-624250329,7,300,7,
S1-593136744,4,300,4,
S1-206387952,4,300,4,
S1-600568274,2,300,2,
S1-476849641,2,300,2,
S1-755456038,3,300,3,
S1-837383825,4,300,4,
S1-39428234,4,300,4,
S1-473838654,7,300,7,
S1-286115655,7,300,7,
S1-269480326,3,300,3,
S1-549459642,2,300,2,
S1-158865870,3,300,2,S2-362148749
S1-581355879,3,300,1,"S3-745992961,S3-920464201"
S1-743525798,2,300,2,
S1-752746502,3,300,3,
S1-848695790,0,300,0,
S1-109632838,4,300,4,
S1-589324693,3,300,3,
S1-174767941,3,300,3,
S1-892462702,1,300,1,
S1-767238973,3,300,3,
S1-104865891,3,300,3,
S1-510122037,3,300,3,
S1-85013080,7,300,7,
S1-648461253,3,300,3,
S1-861614051,7,300,7,
S1-344669671,6,300,5,S2-966985435
S1-389067904,0,300,0,
S1-708823806,2,300,2,
S1-905808664,4,14,4,
S1-606236064,4,179,4,
S1-233093758,2,300,2,
S1-648104527,0,300,0,
S1-976329449,3,300,3,
S1-568514191,2,211,2,
